Bruker AXS HMP Instrument Tools Complete CSV
FileType,PdzV25
FileName,C:\Users\ALPHA\Documents\DS-RL78 -XRF Plant Spectras for Modelling\CM034PA0095-00007-PlantsF1.pdz
SerialString,SK2-7218
TubeTargetElement,45
NumberOfSpectra,2
SampleID,
AcquisitionDateTime,01/08/2023 4:04:29 PM
TotalElapsedTimeInSeconds,60
TotalLiveTime,45.718
ApplicationName,PlantsF1
AnodeTakeOffAngle,45
SampleIncidenceAngle,45
BeThicknessInMicroMeters,125
SampleTakeOffAngle,65
DetectorModel:SDD
TubeType:NSI
SpotSizeUsed:5
SpotSizeRequested:5
CollimatorType:Fixed
NumberOfUserCustomFields,3
UserCustomFieldHeader,FieldName,FieldValue
UserCustomField,Operator,Supervisor
UserCustomField,Name,CT006PA0024 20
UserCustomField,ID,CT006PA0024 20
AnalysisMode,32
AnalysisType,1
UsedAutoCalSelect,False
ResultUnits,PercentWeight
ErrorMultiplier,2
CalFileName,PlantsF1
CalPackageName,
CalPackagePartNumber,
TypeStandardizationSetName,slope 1 offset difference
NumberOfElementsInCalculatedResults,26
CalculatedResults:AtomicNum,ElementSymbol,Units,Value,TypeStandardizedValue,Error,RangeMin,RangeMax,Tramp,Nominal
12,Mg,PercentWeight,0.3084405,0.3084405,0.1996641,0,0,False,False
13,Al,PercentWeight,0,0,0.02376008,0,0,False,False
14,Si,PercentWeight,0.08775113,0.08775113,0.01106102,0,0,False,False
15,P,PercentWeight,0.1375168,0.08501677,0.005156197,0,0,False,False
16,S,PercentWeight,0.2079986,0.1664986,0.003542622,0,0,False,False
17,Cl,PercentWeight,0.008977681,0.008977681,0.01203926,0,0,False,False
19,K,PercentWeight,0.6523293,0.5648293,0.003654962,0,0,False,False
20,Ca,PercentWeight,1.223621,1.223621,0.003643304,0,0,False,False
22,Ti,PercentWeight,0.001353394,0.001353394,0.0002164878,0,0,False,False
23,V,PercentWeight,0,0,3.193254E-05,0,0,False,False
24,Cr,PercentWeight,0.001918839,0.001918839,0.0002081756,0,0,False,False
25,Mn,PercentWeight,0.1024377,0.1024377,0.0009053508,0,0,False,False
26,Fe,PercentWeight,0.01297493,0.01297493,0.0005857914,0,0,False,False
28,Ni,PercentWeight,0,0,8.10226E-05,0,0,False,False
29,Cu,PercentWeight,0.001118973,0.001118973,6.810542E-05,0,0,False,False
30,Zn,PercentWeight,0.002685478,0.002685478,8.99036E-05,0,0,False,False
33,As,PercentWeight,0,0,8.44686E-05,0,0,False,False
34,Se,PercentWeight,0,0,5.59093E-05,0,0,False,False
35,Br,PercentWeight,0.0003704255,0.0003704255,9.70307E-05,0,0,False,False
37,Rb,PercentWeight,0.001041634,0.001041634,0.0001260058,0,0,False,False
38,Sr,PercentWeight,0.01044946,0.01044946,0.0001426987,0,0,False,False
42,Mo,PercentWeight,6.735584E-05,6.735584E-05,6.744185E-05,0,0,False,False
48,Cd,PercentWeight,0.0003852841,0.0003852841,0.0002181607,0,0,False,False
56,Ba,PercentWeight,0.01472488,0.01472488,0.003312912,0,0,False,False
80,Hg,PercentWeight,0,0,9.229629E-06,0,0,False,False
82,Pb,PercentWeight,0.0002352542,0.0002352542,0.0002651189,0,0,False,False
MatchSpreadThreshold,0.05
IsTrampEnabled,False
IsNominalEnabled,False
NumberOfGradeIDMatchResults,3
GradeIDMatchResultsHeader,GradeID,MatchConfidence
GradeIDMatchResult,,0
GradeIDMatchResult,,0
GradeIDMatchResult,,0
ParametersForEachSpectrum,Spectrum 1,,Spectrum 2,
169,3.363992,1179,3.363992,3817
170,3.384012,891,3.384012,2090
171,3.404032,549,3.404032,1138
172,3.424051,441,3.424051,565
173,3.444071,468,3.444071,331
174,3.464091,488,3.464091,287
175,3.48411,522,3.48411,309
176,3.50413,540,3.50413,372
177,3.52415,546,3.52415,572
178,3.544169,609,3.544169,822
179,3.564189,716,3.564189,1304
180,3.584209,857,3.584209,2062
181,3.604228,1339,3.604228,3473
182,3.624248,1972,3.624248,5753
183,3.644268,3075,3.644268,9001
184,3.664288,4007,3.664288,12486
185,3.684307,4798,3.684307,14782
186,3.704327,4638,3.704327,14469
187,3.724347,3810,3.724347,11873
188,3.744366,2671,3.744366,8083
189,3.764386,1605,3.764386,4746
190,3.784406,888,3.784406,2285
191,3.804425,547,3.804425,996
192,3.824445,345,3.824445,543
193,3.844465,310,3.844465,334
194,3.864485,274,3.864485,265
195,3.884504,283,3.884504,338
196,3.904524,343,3.904524,432
197,3.924544,414,3.924544,597
198,3.944563,489,3.944563,948
199,3.964583,687,3.964583,1416
200,3.984603,787,3.984603,1932
201,4.004622,919,4.004622,2254
202,4.024642,866,4.024642,2251
203,4.044662,786,4.044662,2020
204,4.064682,700,4.064682,1543
205,4.084701,454,4.084701,966
206,4.104721,348,4.104721,635
207,4.124741,283,4.124741,377
208,4.144761,259,4.144761,259
209,4.16478,247,4.16478,249
210,4.1848,217,4.1848,210
211,4.20482,229,4.20482,219
212,4.224839,216,4.224839,199
213,4.244859,226,4.244859,215
214,4.264879,206,4.264879,170
215,4.284898,191,4.284898,209
216,4.304918,211,4.304918,199
217,4.324938,231,4.324938,200
218,4.344957,193,4.344957,235
219,4.364977,208,4.364977,236
220,4.384997,202,4.384997,241
221,4.405016,211,4.405016,231
222,4.425036,206,4.425036,272
223,4.445056,216,4.445056,311
224,4.465075,206,4.465075,328
225,4.485096,220,4.485096,334
226,4.505115,220,4.505115,304
227,4.525135,164,4.525135,276
228,4.545155,218,4.545155,286
229,4.565174,171,4.565174,252
230,4.585194,186,4.585194,265
231,4.605214,182,4.605214,289
232,4.625233,153,4.625233,250
233,4.645253,177,4.645253,232
234,4.665273,163,4.665273,230
235,4.685292,182,4.685292,257
236,4.705312,164,4.705312,261
237,4.725332,175,4.725332,263
238,4.745351,176,4.745351,247
239,4.765371,163,4.765371,275
240,4.785391,152,4.785391,247
241,4.80541,145,4.80541,285
242,4.82543,162,4.82543,283
243,4.84545,183,4.84545,282
244,4.865469,180,4.865469,292
245,4.885489,167,4.885489,300
246,4.905509,154,4.905509,318
247,4.925529,165,4.925529,268
248,4.945549,146,4.945549,284
249,4.965568,156,4.965568,287
250,4.985588,125,4.985588,274
251,5.005608,130,5.005608,265
252,5.025627,121,5.025627,314
253,5.045647,119,5.045647,286
254,5.065667,147,5.065667,307
255,5.085686,125,5.085686,303
256,5.105706,156,5.105706,312
257,5.125726,133,5.125726,294
258,5.145745,116,5.145745,333
259,5.165765,126,5.165765,321
260,5.185785,138,5.185785,323
261,5.205804,136,5.205804,326
262,5.225824,101,5.225824,322
263,5.245844,126,5.245844,331
264,5.265863,121,5.265863,348
265,5.285883,125,5.285883,357
266,5.305903,130,5.305903,354
267,5.325923,156,5.325923,391
268,5.345942,147,5.345942,418
269,5.365962,173,5.365962,431
270,5.385982,195,5.385982,426
271,5.406002,228,5.406002,471
272,5.426021,221,5.426021,479
273,5.446041,197,5.446041,445
274,5.466061,183,5.466061,456
275,5.48608,159,5.48608,423
276,5.5061,151,5.5061,386
277,5.52612,106,5.52612,358
278,5.546139,103,5.546139,386
279,5.566159,131,5.566159,356
280,5.586179,113,5.586179,378
281,5.606199,91,5.606199,393
282,5.626218,89,5.626218,352
283,5.646238,101,5.646238,361
284,5.666258,95,5.666258,396
285,5.686277,88,5.686277,379
286,5.706297,112,5.706297,421
287,5.726317,108,5.726317,406
288,5.746336,133,5.746336,447
289,5.766356,224,5.766356,532
290,5.786376,368,5.786376,646
291,5.806396,609,5.806396,852
292,5.826415,1044,5.826415,1221
293,5.846435,1448,5.846435,1513
294,5.866455,1939,5.866455,1829
295,5.886474,2220,5.886474,2095
296,5.906494,2232,5.906494,2177
297,5.926514,2054,5.926514,1961
298,5.946534,1563,5.946534,1657
299,5.966553,1112,5.966553,1245
300,5.986573,725,5.986573,921
301,6.006593,401,6.006593,756
302,6.026612,231,6.026612,572
303,6.046632,111,6.046632,475
304,6.066652,98,6.066652,473
305,6.086671,92,6.086671,465
306,6.106691,70,6.106691,502
307,6.126711,71,6.126711,464
308,6.14673,78,6.14673,475
309,6.16675,80,6.16675,460
310,6.18677,73,6.18677,557
311,6.206789,62,6.206789,550
312,6.22681,76,6.22681,598
313,6.246829,76,6.246829,555
314,6.266849,139,6.266849,645
315,6.286869,201,6.286869,696
316,6.306888,277,6.306888,770
317,6.326908,424,6.326908,864
318,6.346928,652,6.346928,899
319,6.366947,806,6.366947,988
320,6.386967,912,6.386967,1068
321,6.406987,989,6.406987,1206
322,6.427006,960,6.427006,1116
323,6.447026,924,6.447026,1151
324,6.467046,824,6.467046,1000
325,6.487065,629,6.487065,909
326,6.507085,540,6.507085,861
327,6.527105,402,6.527105,737
328,6.547124,301,6.547124,585
329,6.567144,210,6.567144,586
330,6.587164,163,6.587164,484
331,6.607183,102,6.607183,481
332,6.627203,86,6.627203,459
333,6.647223,57,6.647223,490
334,6.667243,55,6.667243,460
335,6.687263,67,6.687263,475
336,6.707282,49,6.707282,422
337,6.727302,57,6.727302,429
338,6.747322,38,6.747322,451
339,6.767341,60,6.767341,495
340,6.787361,64,6.787361,477
341,6.807381,41,6.807381,445
342,6.8274,43,6.8274,411
343,6.84742,52,6.84742,489
344,6.86744,68,6.86744,450
345,6.887459,58,6.887459,455
346,6.907479,53,6.907479,465
347,6.927499,76,6.927499,434
348,6.947518,87,6.947518,479
349,6.967538,87,6.967538,503
350,6.987558,121,6.987558,510
351,7.007577,125,7.007577,498
352,7.027597,169,7.027597,553
353,7.047617,200,7.047617,527
354,7.067637,183,7.067637,522
355,7.087656,175,7.087656,495
356,7.107676,171,7.107676,503
357,7.127696,110,7.127696,511
358,7.147716,80,7.147716,452
359,7.167735,60,7.167735,450
360,7.187755,58,7.187755,453
361,7.207775,57,7.207775,493
362,7.227794,46,7.227794,433
363,7.247814,42,7.247814,450
364,7.267834,35,7.267834,492
365,7.287853,46,7.287853,435
366,7.307873,41,7.307873,463
367,7.327893,65,7.327893,489
368,7.347912,109,7.347912,495
369,7.367932,152,7.367932,465
370,7.387952,219,7.387952,505
371,7.407972,315,7.407972,465
372,7.427991,383,7.427991,527
373,7.448011,506,7.448011,484
374,7.468031,534,7.468031,502
375,7.48805,536,7.48805,489
376,7.50807,503,7.50807,454
377,7.52809,400,7.52809,408
378,7.54811,297,7.54811,432
379,7.568129,191,7.568129,443
380,7.588149,160,7.588149,460
381,7.608169,97,7.608169,446
382,7.628188,61,7.628188,431
383,7.648208,39,7.648208,450
384,7.668228,29,7.668228,432
385,7.688248,35,7.688248,426
386,7.708267,33,7.708267,417
387,7.728287,29,7.728287,435
388,7.748307,45,7.748307,437
389,7.768326,37,7.768326,427
390,7.788346,40,7.788346,423
391,7.808366,31,7.808366,456
392,7.828385,35,7.828385,406
393,7.848405,49,7.848405,451
394,7.868425,48,7.868425,487
395,7.888444,43,7.888444,446
396,7.908464,52,7.908464,455
397,7.928484,69,7.928484,453
398,7.948503,79,7.948503,421
399,7.968524,121,7.968524,454
400,7.988543,138,7.988543,477
401,8.008563,168,8.008563,476
402,8.028583,186,8.028583,464
403,8.048602,195,8.048602,470
404,8.068622,178,8.068622,470
405,8.088641,149,8.088641,463
406,8.108662,114,8.108662,467
407,8.128681,104,8.128681,491
408,8.148701,92,8.148701,443
409,8.16872,91,8.16872,412
410,8.18874,78,8.18874,420
411,8.208759,91,8.208759,438
412,8.22878,109,8.22878,452
413,8.248799,105,8.248799,460
414,8.268819,116,8.268819,476
415,8.288838,112,8.288838,429
416,8.308858,113,8.308858,357
417,8.328877,86,8.328877,419
418,8.348898,70,8.348898,443
419,8.368917,83,8.368917,441
420,8.388937,54,8.388937,447
421,8.408957,55,8.408957,439
422,8.428976,52,8.428976,422
423,8.448997,53,8.448997,403
424,8.469016,53,8.469016,420
425,8.489036,89,8.489036,380
426,8.509055,101,8.509055,408
427,8.529075,124,8.529075,421
428,8.549094,154,8.549094,459
429,8.569115,221,8.569115,464
430,8.589134,263,8.589134,465
431,8.609154,267,8.609154,482
432,8.629173,327,8.629173,432
433,8.649193,294,8.649193,474
434,8.669212,277,8.669212,532
435,8.689233,249,8.689233,472
436,8.709252,178,8.709252,466
437,8.729272,145,8.729272,428
438,8.749291,108,8.749291,398
439,8.769311,97,8.769311,408
440,8.789331,68,8.789331,446
441,8.809351,85,8.809351,443
442,8.82937,70,8.82937,452
443,8.84939,80,8.84939,406
444,8.86941,79,8.86941,426
445,8.889429,92,8.889429,475
446,8.90945,103,8.90945,457
447,8.929469,86,8.929469,434
448,8.949489,85,8.949489,475
449,8.969508,76,8.969508,445
450,8.989528,70,8.989528,455
451,9.009548,78,9.009548,452
452,9.029568,82,9.029568,444
453,9.049587,83,9.049587,456
454,9.069607,74,9.069607,392
