Bruker AXS HMP Instrument Tools Complete CSV
FileType,PdzV25
FileName,C:\Users\ALPHA\Documents\DS-RL78 -XRF Plant Spectras for Modelling\CF177PA0257-00068-PlantsF1.pdz
SerialString,SK2-7218
TubeTargetElement,45
NumberOfSpectra,2
SampleID,
AcquisitionDateTime,03/08/2023 11:26:52 AM
TotalElapsedTimeInSeconds,60
TotalLiveTime,45.758
ApplicationName,PlantsF1
AnodeTakeOffAngle,45
SampleIncidenceAngle,45
BeThicknessInMicroMeters,125
SampleTakeOffAngle,65
DetectorModel:SDD
TubeType:NSI
SpotSizeUsed:5
SpotSizeRequested:5
CollimatorType:Fixed
NumberOfUserCustomFields,3
UserCustomFieldHeader,FieldName,FieldValue
UserCustomField,Operator,Supervisor
UserCustomField,Name,49
UserCustomField,ID,49
AnalysisMode,32
AnalysisType,1
UsedAutoCalSelect,False
ResultUnits,PercentWeight
ErrorMultiplier,2
CalFileName,PlantsF1
CalPackageName,
CalPackagePartNumber,
TypeStandardizationSetName,slope 1 offset difference
NumberOfElementsInCalculatedResults,26
CalculatedResults:AtomicNum,ElementSymbol,Units,Value,TypeStandardizedValue,Error,RangeMin,RangeMax,Tramp,Nominal
12,Mg,PercentWeight,0.3390385,0.3390385,0.1990228,0,0,False,False
13,Al,PercentWeight,0,0,0.02395597,0,0,False,False
14,Si,PercentWeight,0.148322,0.148322,0.01190514,0,0,False,False
15,P,PercentWeight,0.1636611,0.1111611,0.0052425,0,0,False,False
16,S,PercentWeight,0.223402,0.181902,0.003583077,0,0,False,False
17,Cl,PercentWeight,0.02585272,0.02585272,0.01183352,0,0,False,False
19,K,PercentWeight,1.046548,0.9590476,0.004540675,0,0,False,False
20,Ca,PercentWeight,0.5286459,0.5286459,0.002562555,0,0,False,False
22,Ti,PercentWeight,0.0006323775,0.0006323775,0.0002065284,0,0,False,False
23,V,PercentWeight,8.936509E-05,8.936509E-05,3.08248E-05,0,0,False,False
24,Cr,PercentWeight,0.002205574,0.002205574,0.0001968696,0,0,False,False
25,Mn,PercentWeight,0.06347637,0.06347637,0.000708616,0,0,False,False
26,Fe,PercentWeight,0.01842245,0.01842245,0.0005817992,0,0,False,False
28,Ni,PercentWeight,0,0,8.084211E-05,0,0,False,False
29,Cu,PercentWeight,0.0005761892,0.0005761892,6.197279E-05,0,0,False,False
30,Zn,PercentWeight,0.01795285,0.01795285,0.0001750157,0,0,False,False
33,As,PercentWeight,0,0,8.083099E-05,0,0,False,False
34,Se,PercentWeight,5.107004E-05,5.107004E-05,5.611295E-05,0,0,False,False
35,Br,PercentWeight,0,0,9.376699E-05,0,0,False,False
37,Rb,PercentWeight,0.0005005127,0.0005005127,0.0001229814,0,0,False,False
38,Sr,PercentWeight,0.004761727,0.004761727,0.0001293302,0,0,False,False
42,Mo,PercentWeight,0,0,6.901716E-05,0,0,False,False
48,Cd,PercentWeight,0.001238787,0.001238787,0.0002222286,0,0,False,False
56,Ba,PercentWeight,0.001465547,0.001465547,0.003294988,0,0,False,False
80,Hg,PercentWeight,0,0,9.044647E-06,0,0,False,False
82,Pb,PercentWeight,0.0002076152,0.0002076152,0.0002582011,0,0,False,False
MatchSpreadThreshold,0.05
IsTrampEnabled,False
IsNominalEnabled,False
NumberOfGradeIDMatchResults,3
GradeIDMatchResultsHeader,GradeID,MatchConfidence
GradeIDMatchResult,,0
GradeIDMatchResult,,0
GradeIDMatchResult,,0
ParametersForEachSpectrum,Spectrum 1,,Spectrum 2,
193,3.844697,298,3.844697,240
194,3.864716,261,3.864716,238
195,3.884736,245,3.884736,235
196,3.904756,274,3.904756,288
197,3.924775,327,3.924775,406
198,3.944795,388,3.944795,540
199,3.964815,434,3.964815,758
200,3.984834,549,3.984834,1016
201,4.004854,527,4.004854,1106
202,4.024874,574,4.024874,1116
203,4.044894,471,4.044894,1068
204,4.064913,416,4.064913,813
205,4.084933,351,4.084933,561
206,4.104953,288,4.104953,387
207,4.124972,252,4.124972,281
208,4.144992,217,4.144992,217
209,4.165012,227,4.165012,203
210,4.185031,227,4.185031,225
211,4.205051,221,4.205051,182
212,4.225071,202,4.225071,211
213,4.24509,220,4.24509,208
214,4.26511,208,4.26511,229
215,4.28513,208,4.28513,199
216,4.30515,189,4.30515,196
217,4.32517,202,4.32517,211
218,4.345189,190,4.345189,188
219,4.365209,201,4.365209,218
220,4.385229,212,4.385229,209
221,4.405248,189,4.405248,216
222,4.425268,195,4.425268,258
223,4.445288,198,4.445288,241
224,4.465307,213,4.465307,264
225,4.485327,219,4.485327,296
226,4.505347,207,4.505347,312
227,4.525366,175,4.525366,295
228,4.545386,170,4.545386,281
229,4.565406,193,4.565406,250
230,4.585425,158,4.585425,260
231,4.605445,149,4.605445,262
232,4.625465,180,4.625465,226
233,4.645484,173,4.645484,219
234,4.665504,163,4.665504,260
235,4.685524,160,4.685524,253
236,4.705544,143,4.705544,230
237,4.725564,169,4.725564,233
238,4.745583,150,4.745583,257
239,4.765603,157,4.765603,237
240,4.785623,147,4.785623,262
241,4.805642,187,4.805642,272
242,4.825662,177,4.825662,286
243,4.845682,182,4.845682,284
244,4.865701,163,4.865701,273
245,4.885721,156,4.885721,301
246,4.905741,148,4.905741,302
247,4.92576,135,4.92576,316
248,4.94578,143,4.94578,277
249,4.9658,139,4.9658,276
250,4.985819,143,4.985819,281
251,5.005839,136,5.005839,274
252,5.025859,144,5.025859,288
253,5.045878,143,5.045878,269
254,5.065898,136,5.065898,255
255,5.085918,148,5.085918,270
256,5.105938,118,5.105938,243
257,5.125957,131,5.125957,291
258,5.145977,116,5.145977,293
259,5.165997,135,5.165997,267
260,5.186017,134,5.186017,315
261,5.206036,119,5.206036,303
262,5.226056,102,5.226056,304
263,5.246076,110,5.246076,331
264,5.266095,130,5.266095,367
265,5.286115,118,5.286115,334
266,5.306135,147,5.306135,367
267,5.326154,163,5.326154,389
268,5.346174,143,5.346174,429
269,5.366194,193,5.366194,385
270,5.386214,205,5.386214,444
271,5.406233,210,5.406233,450
272,5.426253,200,5.426253,435
273,5.446273,200,5.446273,420
274,5.466292,161,5.466292,407
275,5.486312,160,5.486312,403
276,5.506332,117,5.506332,362
277,5.526351,98,5.526351,354
278,5.546371,103,5.546371,348
279,5.566391,109,5.566391,372
280,5.586411,87,5.586411,355
281,5.60643,107,5.60643,358
282,5.62645,85,5.62645,340
283,5.64647,116,5.64647,373
284,5.666489,88,5.666489,369
285,5.686509,84,5.686509,396
286,5.706529,106,5.706529,378
287,5.726549,113,5.726549,371
288,5.746568,141,5.746568,443
289,5.766588,175,5.766588,454
290,5.786608,269,5.786608,563
291,5.806627,433,5.806627,696
292,5.826647,677,5.826647,888
293,5.846667,1005,5.846667,1213
294,5.866686,1266,5.866686,1384
295,5.886706,1532,5.886706,1524
296,5.906726,1523,5.906726,1603
297,5.926745,1422,5.926745,1468
298,5.946765,1090,5.946765,1287
299,5.966785,808,5.966785,977
300,5.986804,538,5.986804,779
301,6.006824,309,6.006824,609
302,6.026844,191,6.026844,543
303,6.046864,112,6.046864,473
304,6.066884,88,6.066884,468
305,6.086903,83,6.086903,421
306,6.106923,76,6.106923,455
307,6.126943,56,6.126943,449
308,6.146962,77,6.146962,485
309,6.166982,66,6.166982,496
310,6.187002,83,6.187002,498
311,6.207021,75,6.207021,514
312,6.227041,86,6.227041,526
313,6.247061,110,6.247061,566
314,6.26708,142,6.26708,602
315,6.2871,212,6.2871,651
316,6.30712,312,6.30712,769
317,6.327139,449,6.327139,805
318,6.347159,636,6.347159,899
319,6.367179,878,6.367179,1040
320,6.387198,985,6.387198,1167
321,6.407218,1133,6.407218,1135
322,6.427238,1055,6.427238,1078
323,6.447258,922,6.447258,1035
324,6.467278,762,6.467278,911
325,6.487297,626,6.487297,755
326,6.507317,472,6.507317,721
327,6.527337,333,6.527337,636
328,6.547356,241,6.547356,558
329,6.567376,147,6.567376,506
330,6.587396,108,6.587396,461
331,6.607415,89,6.607415,431
332,6.627435,68,6.627435,457
333,6.647455,63,6.647455,443
334,6.667474,55,6.667474,408
335,6.687494,47,6.687494,420
336,6.707514,48,6.707514,437
337,6.727533,67,6.727533,444
338,6.747553,52,6.747553,402
339,6.767573,49,6.767573,471
340,6.787592,51,6.787592,470
341,6.807612,56,6.807612,432
342,6.827632,55,6.827632,415
343,6.847651,62,6.847651,446
344,6.867671,59,6.867671,424
345,6.887691,47,6.887691,465
346,6.907711,64,6.907711,458
347,6.927731,84,6.927731,459
348,6.94775,100,6.94775,435
349,6.96777,115,6.96777,481
350,6.98779,131,6.98779,502
351,7.007809,186,7.007809,476
352,7.027829,201,7.027829,548
353,7.047849,174,7.047849,504
354,7.067868,235,7.067868,544
355,7.087888,194,7.087888,507
356,7.107908,167,7.107908,446
357,7.127927,131,7.127927,482
358,7.147947,97,7.147947,426
359,7.167967,86,7.167967,439
360,7.187987,53,7.187987,406
361,7.208006,55,7.208006,428
362,7.228026,45,7.228026,469
363,7.248046,53,7.248046,439
364,7.268065,39,7.268065,426
365,7.288085,51,7.288085,467
366,7.308105,55,7.308105,462
367,7.328125,81,7.328125,442
368,7.348144,104,7.348144,418
369,7.368164,141,7.368164,509
370,7.388184,210,7.388184,422
371,7.408203,287,7.408203,462
372,7.428223,479,7.428223,448
373,7.448243,440,7.448243,484
374,7.468263,505,7.468263,479
375,7.488282,517,7.488282,475
376,7.508302,447,7.508302,501
377,7.528322,420,7.528322,477
378,7.548341,302,7.548341,475
379,7.568361,199,7.568361,426
380,7.588381,132,7.588381,411
381,7.6084,79,7.6084,453
382,7.62842,65,7.62842,431
383,7.64844,49,7.64844,454
384,7.668459,44,7.668459,426
385,7.688479,37,7.688479,392
386,7.708499,40,7.708499,434
387,7.728518,34,7.728518,390
388,7.748538,35,7.748538,413
389,7.768558,40,7.768558,421
390,7.788578,36,7.788578,412
391,7.808598,37,7.808598,394
392,7.828617,36,7.828617,404
393,7.848637,30,7.848637,471
394,7.868657,47,7.868657,411
395,7.888676,49,7.888676,443
396,7.908696,36,7.908696,445
397,7.928716,64,7.928716,386
398,7.948735,63,7.948735,412
399,7.968755,89,7.968755,426
400,7.988775,113,7.988775,410
401,8.008795,128,8.008795,429
402,8.028814,145,8.028814,416
403,8.048834,129,8.048834,420
404,8.068853,150,8.068853,401
405,8.088873,134,8.088873,490
406,8.108892,96,8.108892,425
407,8.128913,85,8.128913,429
408,8.148932,71,8.148932,411
409,8.168952,71,8.168952,427
410,8.188972,85,8.188972,404
411,8.208991,78,8.208991,467
412,8.229012,134,8.229012,416
413,8.249031,131,8.249031,432
414,8.269051,135,8.269051,410
415,8.28907,118,8.28907,413
416,8.30909,111,8.30909,377
417,8.329109,104,8.329109,423
418,8.34913,76,8.34913,413
419,8.369149,82,8.369149,401
420,8.389169,58,8.389169,421
421,8.409188,58,8.409188,410
422,8.429208,72,8.429208,418
423,8.449227,99,8.449227,420
424,8.469248,118,8.469248,453
425,8.489267,187,8.489267,400
426,8.509287,311,8.509287,474
427,8.529306,478,8.529306,490
428,8.549326,752,8.549326,501
429,8.569346,986,8.569346,535
430,8.589366,1295,8.589366,610
431,8.609385,1463,8.609385,665
432,8.629405,1613,8.629405,613
433,8.649425,1664,8.649425,639
434,8.669444,1454,8.669444,624
435,8.689465,1185,8.689465,602
436,8.709484,904,8.709484,561
437,8.729504,605,8.729504,484
438,8.749523,424,8.749523,493
439,8.769543,258,8.769543,459
440,8.789563,179,8.789563,404
441,8.809583,138,8.809583,426
442,8.829602,95,8.829602,456
443,8.849622,81,8.849622,454
444,8.869641,81,8.869641,401
445,8.889661,86,8.889661,438
446,8.909681,91,8.909681,412
447,8.929701,79,8.929701,429
448,8.94972,85,8.94972,472
449,8.96974,67,8.96974,402
450,8.989759,91,8.989759,451
451,9.009779,96,9.009779,427
452,9.029799,78,9.029799,427
453,9.049819,70,9.049819,417
454,9.069839,84,9.069839,403
455,9.089858,70,9.089858,414
456,9.109878,75,9.109878,402
457,9.129898,84,9.129898,431
458,9.149918,68,9.149918,477
459,9.169937,94,9.169937,433
460,9.189957,93,9.189957,450
461,9.209976,84,9.209976,427
462,9.229996,92,9.229996,436
463,9.250016,112,9.250016,361
464,9.270036,100,9.270036,448
465,9.290055,110,9.290055,459
466,9.310075,110,9.310075,401
467,9.330094,100,9.330094,436
468,9.350114,125,9.350114,434
469,9.370134,122,9.370134,454
470,9.390154,121,9.390154,451
471,9.410173,129,9.410173,383
472,9.430193,133,9.430193,439
473,9.450212,180,9.450212,406
474,9.470233,203,9.470233,465
475,9.490252,228,9.490252,439
476,9.510272,293,9.510272,409
477,9.530292,310,9.530292,443
478,9.550311,358,9.550311,437
