Bruker AXS HMP Instrument Tools Complete CSV
FileType,PdzV25
FileName,C:\Users\ALPHA\Documents\DS-RL78 -XRF Plant Spectras for Modelling\CK002PA2419-00035-PlantsF1.pdz
SerialString,SK2-7218
TubeTargetElement,45
NumberOfSpectra,2
SampleID,
AcquisitionDateTime,02/08/2023 11:58:20 AM
TotalElapsedTimeInSeconds,60
TotalLiveTime,44.74901
ApplicationName,PlantsF1
AnodeTakeOffAngle,45
SampleIncidenceAngle,45
BeThicknessInMicroMeters,125
SampleTakeOffAngle,65
DetectorModel:SDD
TubeType:NSI
SpotSizeUsed:5
SpotSizeRequested:5
CollimatorType:Fixed
NumberOfUserCustomFields,3
UserCustomFieldHeader,FieldName,FieldValue
UserCustomField,Operator,Supervisor
UserCustomField,Name, 16
UserCustomField,ID, 16
AnalysisMode,32
AnalysisType,1
UsedAutoCalSelect,False
ResultUnits,PercentWeight
ErrorMultiplier,2
CalFileName,PlantsF1
CalPackageName,
CalPackagePartNumber,
TypeStandardizationSetName,slope 1 offset difference
NumberOfElementsInCalculatedResults,26
CalculatedResults:AtomicNum,ElementSymbol,Units,Value,TypeStandardizedValue,Error,RangeMin,RangeMax,Tramp,Nominal
12,Mg,PercentWeight,0,0,0.1812534,0,0,False,False
13,Al,PercentWeight,0.01991705,0.01991705,0.02420685,0,0,False,False
14,Si,PercentWeight,0.04410797,0.04410797,0.009992667,0,0,False,False
15,P,PercentWeight,0.08951951,0.03701951,0.004459494,0,0,False,False
16,S,PercentWeight,0.183697,0.142197,0.00339284,0,0,False,False
17,Cl,PercentWeight,0.02136498,0.02136498,0.01224174,0,0,False,False
19,K,PercentWeight,0.6420503,0.5545503,0.003629457,0,0,False,False
20,Ca,PercentWeight,0.7126299,0.7126299,0.002938862,0,0,False,False
22,Ti,PercentWeight,0.00113085,0.00113085,0.0002308997,0,0,False,False
23,V,PercentWeight,8.320879E-05,8.320879E-05,3.415431E-05,0,0,False,False
24,Cr,PercentWeight,0.002614025,0.002614025,0.0002201238,0,0,False,False
25,Mn,PercentWeight,0.3048458,0.3048458,0.00138032,0,0,False,False
26,Fe,PercentWeight,0.01503943,0.01503943,0.0006985073,0,0,False,False
28,Ni,PercentWeight,0,0,8.493013E-05,0,0,False,False
29,Cu,PercentWeight,0.0005781877,0.0005781877,5.794379E-05,0,0,False,False
30,Zn,PercentWeight,0.001146185,0.001146185,7.073238E-05,0,0,False,False
33,As,PercentWeight,0,0,7.931882E-05,0,0,False,False
34,Se,PercentWeight,6.577311E-05,6.577311E-05,6.000949E-05,0,0,False,False
35,Br,PercentWeight,0.005309902,0.005309902,0.0001089535,0,0,False,False
37,Rb,PercentWeight,0.001611241,0.001611241,0.0001227336,0,0,False,False
38,Sr,PercentWeight,0.006916263,0.006916263,0.0001276534,0,0,False,False
42,Mo,PercentWeight,9.091262E-05,9.091262E-05,7.234131E-05,0,0,False,False
48,Cd,PercentWeight,0.0004948468,0.0004948468,0.0002340842,0,0,False,False
56,Ba,PercentWeight,0.00986236,0.00986236,0.003058981,0,0,False,False
80,Hg,PercentWeight,0,0,9.973206E-06,0,0,False,False
82,Pb,PercentWeight,0.0004402403,0.0004402403,0.0002515683,0,0,False,False
MatchSpreadThreshold,0.05
IsTrampEnabled,False
IsNominalEnabled,False
NumberOfGradeIDMatchResults,3
GradeIDMatchResultsHeader,GradeID,MatchConfidence
GradeIDMatchResult,,0
GradeIDMatchResult,,0
GradeIDMatchResult,,0
ParametersForEachSpectrum,Spectrum 1,,Spectrum 2,
170,3.384424,827,3.384424,2216
171,3.404444,572,3.404444,1049
172,3.424463,471,3.424463,567
173,3.444483,449,3.444483,353
174,3.464503,506,3.464503,299
175,3.484522,514,3.484522,304
176,3.504542,539,3.504542,402
177,3.524562,584,3.524562,556
178,3.544581,588,3.544581,782
179,3.564601,649,3.564601,1210
180,3.584621,797,3.584621,1591
181,3.60464,1050,3.60464,2434
182,3.62466,1475,3.62466,3906
183,3.64468,2099,3.64468,5814
184,3.6647,2690,3.6647,7879
185,3.684719,3130,3.684719,8973
186,3.704739,3045,3.704739,9048
187,3.724759,2562,3.724759,7509
188,3.744778,1758,3.744778,5244
189,3.764798,1133,3.764798,2948
190,3.784818,713,3.784818,1509
191,3.804837,420,3.804837,735
192,3.824857,332,3.824857,406
193,3.844877,289,3.844877,301
194,3.864897,288,3.864897,282
195,3.884916,280,3.884916,298
196,3.904936,314,3.904936,351
197,3.924956,345,3.924956,459
198,3.944975,406,3.944975,700
199,3.964995,509,3.964995,939
200,3.985015,556,3.985015,1306
201,4.005034,625,4.005034,1515
202,4.025054,588,4.025054,1508
203,4.045074,581,4.045074,1404
204,4.065094,518,4.065094,986
205,4.085114,411,4.085114,747
206,4.105133,344,4.105133,485
207,4.125153,278,4.125153,361
208,4.145173,278,4.145173,318
209,4.165192,264,4.165192,281
210,4.185212,254,4.185212,254
211,4.205232,235,4.205232,244
212,4.225251,210,4.225251,232
213,4.245271,205,4.245271,252
214,4.265291,221,4.265291,244
215,4.28531,205,4.28531,248
216,4.30533,209,4.30533,239
217,4.32535,202,4.32535,225
218,4.345369,205,4.345369,252
219,4.365389,205,4.365389,262
220,4.385409,194,4.385409,311
221,4.405428,193,4.405428,275
222,4.425448,237,4.425448,310
223,4.445468,270,4.445468,369
224,4.465487,260,4.465487,381
225,4.485507,290,4.485507,381
226,4.505527,199,4.505527,377
227,4.525547,230,4.525547,367
228,4.545567,218,4.545567,332
229,4.565586,170,4.565586,268
230,4.585606,187,4.585606,270
231,4.605626,201,4.605626,271
232,4.625645,167,4.625645,257
233,4.645665,178,4.645665,267
234,4.665685,177,4.665685,249
235,4.685704,175,4.685704,281
236,4.705724,198,4.705724,250
237,4.725744,186,4.725744,287
238,4.745763,175,4.745763,282
239,4.765783,183,4.765783,312
240,4.785803,212,4.785803,338
241,4.805822,181,4.805822,306
242,4.825842,193,4.825842,341
243,4.845862,207,4.845862,356
244,4.865881,197,4.865881,339
245,4.885901,181,4.885901,344
246,4.905921,203,4.905921,329
247,4.925941,166,4.925941,360
248,4.945961,167,4.945961,312
249,4.96598,156,4.96598,340
250,4.986,156,4.986,314
251,5.00602,137,5.00602,310
252,5.026039,140,5.026039,320
253,5.046059,127,5.046059,333
254,5.066079,128,5.066079,301
255,5.086098,142,5.086098,334
256,5.106118,147,5.106118,357
257,5.126138,163,5.126138,367
258,5.146157,151,5.146157,340
259,5.166177,150,5.166177,374
260,5.186197,130,5.186197,350
261,5.206217,129,5.206217,367
262,5.226236,135,5.226236,302
263,5.246256,145,5.246256,381
264,5.266276,137,5.266276,389
265,5.286295,141,5.286295,427
266,5.306315,145,5.306315,427
267,5.326335,149,5.326335,448
268,5.346354,130,5.346354,510
269,5.366374,182,5.366374,501
270,5.386394,202,5.386394,514
271,5.406414,234,5.406414,496
272,5.426433,227,5.426433,491
273,5.446453,197,5.446453,513
274,5.466473,185,5.466473,503
275,5.486493,171,5.486493,451
276,5.506512,139,5.506512,418
277,5.526532,131,5.526532,421
278,5.546552,137,5.546552,432
279,5.566571,128,5.566571,376
280,5.586591,121,5.586591,454
281,5.606611,129,5.606611,449
282,5.62663,105,5.62663,449
283,5.64665,118,5.64665,452
284,5.66667,127,5.66667,455
285,5.686689,111,5.686689,455
286,5.706709,133,5.706709,448
287,5.726729,210,5.726729,502
288,5.746748,304,5.746748,612
289,5.766768,572,5.766768,867
290,5.786788,1082,5.786788,1329
291,5.806808,2001,5.806808,1995
292,5.826828,3310,5.826828,3135
293,5.846847,5056,5.846847,4403
294,5.866867,6535,5.866867,5661
295,5.886887,7409,5.886887,6545
296,5.906906,7419,5.906906,6684
297,5.926926,6733,5.926926,5973
298,5.946946,5371,5.946946,4840
299,5.966965,3626,5.966965,3555
300,5.986985,2240,5.986985,2253
301,6.007005,1270,6.007005,1517
302,6.027024,611,6.027024,990
303,6.047044,340,6.047044,722
304,6.067064,164,6.067064,560
305,6.087083,139,6.087083,571
306,6.107103,96,6.107103,516
307,6.127123,111,6.127123,570
308,6.147142,84,6.147142,554
309,6.167162,86,6.167162,572
310,6.187182,73,6.187182,613
311,6.207201,96,6.207201,631
312,6.227221,90,6.227221,670
313,6.247241,120,6.247241,688
314,6.267261,172,6.267261,763
315,6.287281,268,6.287281,826
316,6.3073,330,6.3073,836
317,6.32732,572,6.32732,961
318,6.34734,846,6.34734,1207
319,6.367359,1118,6.367359,1385
320,6.387379,1399,6.387379,1473
321,6.407399,1636,6.407399,1656
322,6.427418,1678,6.427418,1711
323,6.447438,1746,6.447438,1792
324,6.467458,1766,6.467458,1702
325,6.487477,1578,6.487477,1663
326,6.507497,1395,6.507497,1481
327,6.527517,1130,6.527517,1352
328,6.547536,862,6.547536,1139
329,6.567556,583,6.567556,894
330,6.587576,377,6.587576,691
331,6.607595,223,6.607595,613
332,6.627615,147,6.627615,546
333,6.647635,107,6.647635,500
334,6.667655,74,6.667655,449
335,6.687675,59,6.687675,505
336,6.707694,65,6.707694,485
337,6.727714,52,6.727714,460
338,6.747734,57,6.747734,522
339,6.767753,56,6.767753,519
340,6.787773,46,6.787773,503
341,6.807793,68,6.807793,496
342,6.827812,71,6.827812,529
343,6.847832,51,6.847832,465
344,6.867852,62,6.867852,535
345,6.887871,52,6.887871,471
346,6.907891,62,6.907891,501
347,6.927911,83,6.927911,513
348,6.947931,94,6.947931,503
349,6.96795,114,6.96795,539
350,6.98797,150,6.98797,526
351,7.00799,177,7.00799,571
352,7.028009,195,7.028009,588
353,7.048029,256,7.048029,630
354,7.068049,226,7.068049,585
355,7.088068,169,7.088068,575
356,7.108088,166,7.108088,569
357,7.128108,116,7.128108,517
358,7.148128,128,7.148128,539
359,7.168147,76,7.168147,572
360,7.188167,63,7.188167,506
361,7.208187,55,7.208187,522
362,7.228207,51,7.228207,463
363,7.248226,31,7.248226,486
364,7.268246,44,7.268246,509
365,7.288266,46,7.288266,535
366,7.308285,40,7.308285,522
367,7.328305,77,7.328305,538
368,7.348325,118,7.348325,531
369,7.368344,147,7.368344,546
370,7.388364,252,7.388364,521
371,7.408384,317,7.408384,490
372,7.428403,464,7.428403,547
373,7.448423,496,7.448423,569
374,7.468443,533,7.468443,538
375,7.488462,601,7.488462,536
376,7.508482,465,7.508482,561
377,7.528502,438,7.528502,500
378,7.548522,320,7.548522,471
379,7.568542,200,7.568542,491
380,7.588561,133,7.588561,478
381,7.608581,109,7.608581,461
382,7.628601,70,7.628601,479
383,7.64862,54,7.64862,466
384,7.66864,41,7.66864,469
385,7.68866,46,7.68866,487
386,7.708679,42,7.708679,459
387,7.728699,35,7.728699,485
388,7.748719,46,7.748719,471
389,7.768738,49,7.768738,440
390,7.788758,31,7.788758,477
391,7.808778,44,7.808778,476
392,7.828797,40,7.828797,497
393,7.848817,32,7.848817,479
394,7.868837,36,7.868837,482
395,7.888856,39,7.888856,494
396,7.908876,45,7.908876,530
397,7.928896,62,7.928896,445
398,7.948915,66,7.948915,504
399,7.968935,92,7.968935,499
400,7.988955,115,7.988955,508
401,8.008975,143,8.008975,505
402,8.028995,144,8.028995,479
403,8.049014,144,8.049014,519
404,8.069034,142,8.069034,515
405,8.089053,140,8.089053,523
406,8.109074,102,8.109074,493
407,8.129093,74,8.129093,452
408,8.149113,92,8.149113,503
409,8.169132,103,8.169132,477
410,8.189152,88,8.189152,478
411,8.209171,107,8.209171,454
412,8.229192,120,8.229192,490
413,8.249211,130,8.249211,444
414,8.269231,141,8.269231,480
415,8.28925,121,8.28925,514
416,8.30927,120,8.30927,512
417,8.32929,104,8.32929,476
418,8.34931,73,8.34931,470
419,8.369329,65,8.369329,483
420,8.389349,67,8.389349,489
421,8.409369,64,8.409369,475
422,8.429388,58,8.429388,499
423,8.449409,60,8.449409,483
424,8.469428,69,8.469428,437
425,8.489448,67,8.489448,497
426,8.509467,73,8.509467,483
427,8.529487,87,8.529487,501
428,8.549506,110,8.549506,455
429,8.569527,116,8.569527,477
430,8.589546,184,8.589546,501
431,8.609566,177,8.609566,494
432,8.629585,166,8.629585,495
433,8.649605,192,8.649605,469
434,8.669625,197,8.669625,490
435,8.689645,166,8.689645,477
436,8.709664,138,8.709664,483
437,8.729684,120,8.729684,478
438,8.749703,117,8.749703,493
439,8.769723,85,8.769723,488
440,8.789743,78,8.789743,454
441,8.809763,84,8.809763,440
442,8.829782,72,8.829782,500
443,8.849802,83,8.849802,476
444,8.869822,78,8.869822,488
